Zone, Tile_no, Seg_no, Reso, Seg_d_size, Seg_d_time, Bitrate, Bitrate1, Buf_lev, Buf_limit, Elapsed, Ref_vp, Local_avg
Z3, 18, 50, 720, 15032.000000, 0.049652, 302747.119955,302744.000000, 1.000000, 2, 153.763505, 183027.596834, 183027.596834
Z3, 19, 50, 720, 17720.000000, 0.046662, 379752.260940,379752.000000, 1.000000, 2, 153.763505, 198428.625031, 198428.625031
Z3, 20, 50, 720, 102072.000000, 0.053416, 1910888.123409,1910888.000000, 1.000000, 2, 153.763505, 504655.797525, 504655.797525
Z3, 21, 50, 720, 57472.000000, 0.053072, 1082906.240579,1082904.000000, 1.000000, 2, 153.763505, 339059.420959, 339059.420959
Z3, 22, 50, 720, 31976.000000, 0.047024, 679993.194964,679992.000000, 1.000000, 2, 153.763505, 258476.811836, 258476.811836
Z3, 23, 50, 720, 14992.000000, 0.053083, 282425.635326,282424.000000, 1.000000, 2, 153.763505, 178963.299908, 178963.299908
Z3, 24, 50, 720, 12296.000000, 0.047170, 260674.157303,260672.000000, 1.000000, 2, 153.763505, 174613.004304, 174613.004304
Z3, 25, 50, 720, 35720.000000, 0.086101, 414861.616009,414856.000000, 1.000000, 2, 153.763505, 205450.496045, 205450.496045
Z3, 26, 50, 720, 41120.000000, 0.053529, 768181.733266,768176.000000, 1.000000, 2, 153.763505, 276114.519496, 276114.519496
Z3, 27, 50, 720, 19344.000000, 0.051582, 375014.539956,375008.000000, 1.000000, 2, 153.763505, 197481.080834, 197481.080834
Z3, 28, 50, 720, 9736.000000, 0.066012, 147488.335454,147488.000000, 1.000000, 2, 153.763505, 151975.839934, 151975.839934
Z3, 29, 50, 720, 14064.000000, 0.337170, 41711.896076,41704.000000, 1.000000, 2, 153.763505, 130820.552058, 130820.552058
Z3, 30, 50, 720, 14136.000000, 0.066840, 211490.125673,211488.000000, 1.000000, 2, 153.763505, 164776.197978, 164776.197978
Z3, 31, 50, 720, 10216.000000, 0.045619, 223941.778645,223936.000000, 1.000000, 2, 153.763505, 167266.528572, 167266.528572
Z3, 32, 50, 720, 14272.000000, 0.056157, 254144.630233,254144.000000, 1.000000, 2, 153.763505, 173307.098890, 173307.098890
Z3, 33, 50, 720, 13400.000000, 0.045619, 293737.258598,293736.000000, 1.000000, 2, 153.763505, 181225.624563, 181225.624563
Z3, 34, 50, 720, 10232.000000, 0.053219, 192262.162010,192256.000000, 1.000000, 2, 153.763505, 160930.605245, 160930.605245
Z3, 35, 50, 720, 14320.000000, 0.047322, 302607.666624,302600.000000, 1.000000, 2, 153.763505, 182999.706168, 182999.706168
Z3, 36, 50, 720, 14904.000000, 0.053135, 280493.083655,280488.000000, 1.000000, 2, 153.763505, 178576.789574, 178576.789574
Z3, 37, 50, 720, 11328.000000, 0.047006, 240990.511850,240984.000000, 1.000000, 2, 153.763505, 170676.275213, 170676.275213
Z3, 38, 50, 720, 16496.000000, 0.074707, 220809.294979,220808.000000, 1.000000, 2, 153.763505, 166640.031839, 166640.031839
Z1, 0, 51, 720, 11560.000000, 0.046563, 248265.790434, 248264.000000, 1.000000, 2, 156.625769, 187491.704647, 187491.704647
Z2, 0, 51, 720, 6624.000000, 0.053123, 124691.753101, 124688.000000, 1.000000, 2, 156.625769, 162776.897181, 162776.897181
Z2, 1, 51, 720, 8624.000000, 0.050763, 169887.516498, 169880.000000, 1.000000, 2, 156.625769, 171816.049860, 171816.049860
Z2, 2, 51, 720, 13096.000000, 0.046713, 280350.223706, 280344.000000, 1.000000, 2, 156.625769, 193908.591302, 193908.591302
Z2, 3, 51, 720, 23040.000000, 0.052031, 442812.938441, 442808.000000, 1.000000, 2, 156.625769, 226401.134249, 226401.134249
Z2, 4, 51, 720, 29928.000000, 0.056425, 530403.190075, 530400.000000, 1.000000, 2, 156.625769, 243919.184576, 243919.184576
Z2, 5, 51, 720, 20304.000000, 0.064296, 315789.473684, 315784.000000, 1.000000, 2, 156.625769, 200996.441297, 200996.441297
Z2, 6, 51, 720, 11256.000000, 0.057418, 196036.086245, 196032.000000, 1.000000, 2, 156.625769, 177045.763809, 177045.763809
Z2, 7, 51, 720, 13288.000000, 0.063133, 210476.296073, 210472.000000, 1.000000, 2, 156.625769, 179933.805775, 179933.805775
Z3, 0, 51, 720, 13648.000000, 0.064200, 212585.669782,212584.000000, 1.000000, 2, 156.625769, 180355.680517, 180355.680517
Z3, 1, 51, 720, 24304.000000, 0.061068, 397982.576800,397976.000000, 1.000000, 2, 156.625769, 217435.061920, 217435.061920
Z3, 2, 51, 720, 21584.000000, 0.048325, 446642.524573,446640.000000, 1.000000, 2, 156.625769, 227167.051475, 227167.051475
Z3, 3, 51, 720, 14864.000000, 0.050150, 296390.827517,296384.000000, 1.000000, 2, 156.625769, 197116.712064, 197116.712064
Z3, 4, 51, 720, 21072.000000, 0.049783, 423277.022277,423272.000000, 1.000000, 2, 156.625769, 222493.951016, 222493.951016
Z3, 5, 51, 720, 18592.000000, 0.045674, 407058.720497,407056.000000, 1.000000, 2, 156.625769, 219250.290660, 219250.290660
Z3, 6, 51, 720, 9256.000000, 0.051839, 178552.827022,178552.000000, 1.000000, 2, 156.625769, 173549.111965, 173549.111965
Z3, 7, 51, 720, 13232.000000, 0.052373, 252649.265843,252648.000000, 1.000000, 2, 156.625769, 188368.399729, 188368.399729
Z3, 8, 51, 720, 11768.000000, 0.054736, 214995.615317,214992.000000, 1.000000, 2, 156.625769, 180837.669624, 180837.669624
Z3, 9, 51, 720, 16376.000000, 0.088588, 184855.736669,184848.000000, 1.000000, 2, 156.625769, 174809.693894, 174809.693894
Z3, 10, 51, 720, 16856.000000, 0.050289, 335182.644316,335176.000000, 1.000000, 2, 156.625769, 204875.075424, 204875.075424
Z3, 11, 51, 720, 18960.000000, 0.050543, 375126.130226,375120.000000, 1.000000, 2, 156.625769, 212863.772606, 212863.772606
Z3, 12, 51, 720, 11480.000000, 0.046623, 246230.401304,246224.000000, 1.000000, 2, 156.625769, 187084.626821, 187084.626821
Z3, 13, 51, 720, 19888.000000, 0.051264, 387952.559301,387952.000000, 1.000000, 2, 156.625769, 215429.058421, 215429.058421
Z3, 14, 51, 720, 22488.000000, 0.053425, 420926.532522,420920.000000, 1.000000, 2, 156.625769, 222023.853065, 222023.853065
Z3, 15, 51, 720, 20552.000000, 0.051999, 395238.369969,395232.000000, 1.000000, 2, 156.625769, 216886.220554, 216886.220554
Z3, 16, 51, 720, 39992.000000, 0.053373, 749292.713544,749288.000000, 1.000000, 2, 156.625769, 287697.089269, 287697.089269
Z3, 17, 51, 720, 51568.000000, 0.052303, 985947.268799,985944.000000, 1.000000, 2, 156.625769, 335028.000320, 335028.000320
Z3, 18, 51, 720, 26256.000000, 0.047650, 551017.838405,551016.000000, 1.000000, 2, 156.625769, 248042.114242, 248042.114242
Z3, 19, 51, 720, 16920.000000, 0.053756, 314755.562170,314752.000000, 1.000000, 2, 156.625769, 200789.658995, 200789.658995
Z3, 20, 51, 720, 18136.000000, 0.063626, 285040.706629,285040.000000, 1.000000, 2, 156.625769, 194846.687886, 194846.687886
Z3, 21, 51, 720, 69672.000000, 0.065851, 1058024.935081,1058024.000000, 1.000000, 2, 156.625769, 349443.533577, 349443.533577
Z3, 22, 51, 720, 63280.000000, 0.054254, 1166365.613595,1166360.000000, 1.000000, 2, 156.625769, 371111.669280, 371111.669280
Z3, 23, 51, 720, 32488.000000, 0.072735, 446662.542105,446656.000000, 1.000000, 2, 156.625769, 227171.054982, 227171.054982
Z3, 24, 51, 720, 15600.000000, 0.053960, 289103.039288,289096.000000, 1.000000, 2, 156.625769, 195659.154418, 195659.154418
Z3, 25, 51, 720, 15616.000000, 0.047076, 331718.922593,331712.000000, 1.000000, 2, 156.625769, 204182.331079, 204182.331079
Z3, 26, 51, 720, 35272.000000, 0.053371, 660883.251204,660880.000000, 1.000000, 2, 156.625769, 270015.196801, 270015.196801
Z3, 27, 51, 720, 44520.000000, 0.079641, 559008.550872,559008.000000, 1.000000, 2, 156.625769, 249640.256735, 249640.256735
Z3, 28, 51, 720, 16728.000000, 0.046813, 357336.637259,357336.000000, 1.000000, 2, 156.625769, 209305.874012, 209305.874012
Z3, 29, 51, 720, 18424.000000, 0.052296, 352302.279333,352296.000000, 1.000000, 2, 156.625769, 208299.002427, 208299.002427
Z3, 30, 51, 720, 9800.000000, 0.047423, 206650.781266,206648.000000, 1.000000, 2, 156.625769, 179168.702814, 179168.702814
Z3, 31, 51, 720, 14264.000000, 0.051760, 275579.598145,275576.000000, 1.000000, 2, 156.625769, 192954.466190, 192954.466190
Z3, 32, 51, 720, 14640.000000, 0.049803, 293958.195289,293952.000000, 1.000000, 2, 156.625769, 196630.185618, 196630.185618
Z3, 33, 51, 720, 10128.000000, 0.045636, 221930.055220,221928.000000, 1.000000, 2, 156.625769, 182224.557604, 182224.557604
Z3, 34, 51, 720, 16064.000000, 0.052834, 304046.636635,304040.000000, 1.000000, 2, 156.625769, 198647.873888, 198647.873888
Z3, 35, 51, 720, 15688.000000, 0.048334, 324574.833451,324568.000000, 1.000000, 2, 156.625769, 202753.513251, 202753.513251
Z3, 36, 51, 720, 10632.000000, 0.050836, 209143.126918,209136.000000, 1.000000, 2, 156.625769, 179667.171944, 179667.171944
Z3, 37, 51, 720, 15408.000000, 0.045730, 336934.178876,336928.000000, 1.000000, 2, 156.625769, 205225.382336, 205225.382336
Z3, 38, 51, 720, 16696.000000, 0.050925, 327854.688267,327848.000000, 1.000000, 2, 156.625769, 203409.484214, 203409.484214
Z1, 0, 52, 720, 11496.000000, 0.045290, 253830.867741, 253824.000000, 1.000000, 2, 159.238706, 220716.656820, 220716.656820
Z2, 0, 52, 720, 6624.000000, 0.051742, 128019.790499, 128016.000000, 1.000000, 2, 159.238706, 195554.441371, 195554.441371
Z2, 1, 52, 720, 8904.000000, 0.050983, 174646.450778, 174640.000000, 1.000000, 2, 159.238706, 204879.773427, 204879.773427
Z2, 2, 52, 720, 11248.000000, 0.049641, 226586.893898, 226584.000000, 1.000000, 2, 159.238706, 215267.862051, 215267.862051
Z2, 3, 52, 720, 19432.000000, 0.063614, 305467.349954, 305464.000000, 1.000000, 2, 159.238706, 231043.953262, 231043.953262
Z2, 4, 52, 720, 25408.000000, 0.328955, 77238.528066, 77232.000000, 1.000000, 2, 159.238706, 185398.188885, 185398.188885
Z2, 5, 52, 720, 16712.000000, 0.078724, 212285.961079, 212280.000000, 1.000000, 2, 159.238706, 212407.675487, 212407.675487
Z2, 6, 52, 720, 7056.000000, 0.046947, 150297.143587, 150296.000000, 1.000000, 2, 159.238706, 200009.911989, 200009.911989
Z2, 7, 52, 720, 8152.000000, 0.050517, 161371.419522, 161368.000000, 1.000000, 2, 159.238706, 202224.767176, 202224.767176
Z3, 0, 52, 720, 12832.000000, 0.050831, 252444.374496,252440.000000, 1.000000, 2, 159.238706, 220439.358171, 220439.358171
Z3, 1, 52, 720, 26992.000000, 0.047300, 570655.391121,570648.000000, 1.000000, 2, 159.238706, 284081.561496, 284081.561496
Z3, 2, 52, 720, 23424.000000, 0.051840, 451851.851852,451848.000000, 1.000000, 2, 159.238706, 260320.853642, 260320.853642
Z3, 3, 52, 720, 15392.000000, 0.053915, 285486.413799,285480.000000, 1.000000, 2, 159.238706, 227047.766031, 227047.766031
Z3, 4, 52, 720, 25232.000000, 0.050321, 501420.877963,501416.000000, 1.000000, 2, 159.238706, 270234.658864, 270234.658864
Z3, 5, 52, 720, 19280.000000, 0.045132, 427191.349818,427184.000000, 1.000000, 2, 159.238706, 255388.753235, 255388.753235
Z3, 6, 52, 720, 8632.000000, 0.051344, 168120.909941,168120.000000, 1.000000, 2, 159.238706, 203574.665260, 203574.665260
Z3, 7, 52, 720, 12144.000000, 0.051357, 236462.410188,236456.000000, 1.000000, 2, 159.238706, 217242.965309, 217242.965309
Z3, 8, 52, 720, 11488.000000, 0.044965, 255487.601468,255480.000000, 1.000000, 2, 159.238706, 221048.003565, 221048.003565
Z3, 9, 52, 720, 14840.000000, 0.053970, 274967.574578,274960.000000, 1.000000, 2, 159.238706, 224943.998187, 224943.998187
Z3, 10, 52, 720, 15280.000000, 0.051497, 296716.313572,296712.000000, 1.000000, 2, 159.238706, 229293.745986, 229293.745986
Z3, 11, 52, 720, 17304.000000, 0.050492, 342707.755684,342704.000000, 1.000000, 2, 159.238706, 238492.034408, 238492.034408
Z3, 12, 52, 720, 10312.000000, 0.070294, 146698.153470,146696.000000, 1.000000, 2, 159.238706, 199290.113965, 199290.113965
Z3, 13, 52, 720, 17128.000000, 0.062129, 275684.462972,275680.000000, 1.000000, 2, 159.238706, 225087.375866, 225087.375866
Z3, 14, 52, 720, 21968.000000, 0.057327, 383205.121496,383200.000000, 1.000000, 2, 159.238706, 246591.507571, 246591.507571
Z3, 15, 52, 720, 16688.000000, 1.129705, 14771.997999,14768.000000, 1.000000, 2, 159.238706, 172904.882871, 172904.882871
Z3, 16, 52, 720, 30256.000000, 0.338187, 89465.295827,89464.000000, 1.000000, 2, 159.238706, 187843.542437, 187843.542437
Z3, 17, 52, 720, 35992.000000, 0.074358, 484036.687377,484032.000000, 1.000000, 2, 159.238706, 266757.820747, 266757.820747
Z3, 18, 52, 720, 22440.000000, 0.048688, 460893.854749,460888.000000, 1.000000, 2, 159.238706, 262129.254221, 262129.254221
Z3, 19, 52, 720, 15792.000000, 0.048478, 325756.013037,325752.000000, 1.000000, 2, 159.238706, 235101.685879, 235101.685879
Z3, 20, 52, 720, 15408.000000, 0.048028, 320812.859165,320808.000000, 1.000000, 2, 159.238706, 234113.055105, 234113.055105
Z3, 21, 52, 720, 55168.000000, 0.052928, 1042321.644498,1042320.000000, 1.000000, 2, 159.238706, 378414.812171, 378414.812171
Z3, 22, 52, 720, 66744.000000, 0.045132, 1478862.004786,1478856.000000, 1.000000, 2, 159.238706, 465722.884229, 465722.884229
Z3, 23, 52, 720, 28192.000000, 0.050816, 554785.894207,554784.000000, 1.000000, 2, 159.238706, 280907.662113, 280907.662113
Z3, 24, 52, 720, 13432.000000, 0.049321, 272338.354859,272336.000000, 1.000000, 2, 159.238706, 224418.154243, 224418.154243
Z3, 25, 52, 720, 15880.000000, 0.068363, 232289.396311,232288.000000, 1.000000, 2, 159.238706, 216408.362534, 216408.362534
Z3, 26, 52, 720, 29320.000000, 0.050453, 581134.917646,581128.000000, 1.000000, 2, 159.238706, 286177.466801, 286177.466801
Z3, 27, 52, 720, 28872.000000, 0.050042, 576955.357500,576952.000000, 1.000000, 2, 159.238706, 285341.554771, 285341.554771
Z3, 28, 52, 720, 8312.000000, 0.046868, 177349.150807,177344.000000, 1.000000, 2, 159.238706, 205420.313433, 205420.313433
Z3, 29, 52, 720, 14848.000000, 0.050433, 294410.405885,294408.000000, 1.000000, 2, 159.238706, 228832.564448, 228832.564448
Z3, 30, 52, 720, 7592.000000, 0.049191, 154337.175500,154336.000000, 1.000000, 2, 159.238706, 200817.918371, 200817.918371
Z3, 31, 52, 720, 9520.000000, 0.049231, 193374.093559,193368.000000, 1.000000, 2, 159.238706, 208625.301983, 208625.301983
Z3, 32, 52, 720, 12792.000000, 0.072905, 175461.216652,175456.000000, 1.000000, 2, 159.238706, 205042.726602, 205042.726602
Z3, 33, 52, 720, 9048.000000, 1.137771, 7952.391123,7952.000000, 1.000000, 2, 159.238706, 171540.961496, 171540.961496
Z3, 34, 52, 720, 12520.000000, 0.340398, 36780.474621,36776.000000, 1.000000, 2, 159.238706, 177306.578196, 177306.578196
Z3, 35, 52, 720, 11720.000000, 0.072309, 162082.175110,162080.000000, 1.000000, 2, 159.238706, 202366.918293, 202366.918293
Z3, 36, 52, 720, 9152.000000, 0.046924, 195038.786122,195032.000000, 1.000000, 2, 159.238706, 208958.240496, 208958.240496
Z3, 37, 52, 720, 14656.000000, 0.055270, 265170.978831,265168.000000, 1.000000, 2, 159.238706, 222984.679038, 222984.679038
Z3, 38, 52, 720, 10680.000000, 0.048924, 218297.767967,218296.000000, 1.000000, 2, 159.238706, 213610.036865, 213610.036865
Z1, 0, 53, 720, 30120.000000, 0.048622, 619472.666694, 619472.000000, 1.000000, 2, 164.837829, 287374.102647, 287374.102647
Z2, 0, 53, 720, 6624.000000, 0.051648, 128252.788104, 128248.000000, 1.000000, 2, 164.837829, 189130.126929, 189130.126929
Z2, 1, 53, 720, 9448.000000, 0.043414, 217625.650712, 217624.000000, 1.000000, 2, 164.837829, 207004.699450, 207004.699450
Z2, 2, 53, 720, 13344.000000, 0.047595, 280365.584620, 280360.000000, 1.000000, 2, 164.837829, 219552.686232, 219552.686232
Z2, 3, 53, 720, 14664.000000, 0.049822, 294327.806993, 294320.000000, 1.000000, 2, 164.837829, 222345.130706, 222345.130706
Z2, 4, 53, 720, 23648.000000, 0.047974, 492933.672406, 492928.000000, 1.000000, 2, 164.837829, 262066.303789, 262066.303789
Z2, 5, 53, 720, 33656.000000, 0.048187, 698445.638865, 698440.000000, 1.000000, 2, 164.837829, 303168.697081, 303168.697081
Z2, 6, 53, 720, 10624.000000, 0.049060, 216551.161843, 216544.000000, 1.000000, 2, 164.837829, 206789.801676, 206789.801676
Z2, 7, 53, 720, 19200.000000, 0.051205, 374963.382482, 374960.000000, 1.000000, 2, 164.837829, 238472.245804, 238472.245804
Z3, 0, 53, 720, 10896.000000, 0.043398, 251071.477948,251064.000000, 1.000000, 2, 164.837829, 213693.864897, 213693.864897
Z3, 1, 53, 720, 22952.000000, 0.047990, 478266.305480,478264.000000, 1.000000, 2, 164.837829, 259132.830404, 259132.830404
Z3, 2, 53, 720, 20832.000000, 0.064111, 324936.438365,324936.000000, 1.000000, 2, 164.837829, 228466.856981, 228466.856981
Z3, 3, 53, 720, 14480.000000, 0.348200, 41585.295807,41584.000000, 1.000000, 2, 164.837829, 171796.628469, 171796.628469
Z3, 4, 53, 720, 22648.000000, 0.090876, 249218.715612,249216.000000, 1.000000, 2, 164.837829, 213323.312430, 213323.312430
Z3, 5, 53, 720, 16376.000000, 0.044253, 370054.007638,370048.000000, 1.000000, 2, 164.837829, 237490.370835, 237490.370835
Z3, 6, 53, 720, 10296.000000, 0.047947, 214737.105554,214736.000000, 1.000000, 2, 164.837829, 206426.990419, 206426.990419
Z3, 7, 53, 720, 14136.000000, 0.047737, 296122.504556,296120.000000, 1.000000, 2, 164.837829, 222704.070219, 222704.070219
Z3, 8, 53, 720, 13288.000000, 0.046746, 284259.615796,284256.000000, 1.000000, 2, 164.837829, 220331.492467, 220331.492467
Z3, 9, 53, 720, 18664.000000, 0.047279, 394763.002602,394760.000000, 1.000000, 2, 164.837829, 242432.169828, 242432.169828
Z3, 10, 53, 720, 17360.000000, 0.050915, 340960.424236,340960.000000, 1.000000, 2, 164.837829, 231671.654155, 231671.654155
Z3, 11, 53, 720, 23800.000000, 0.046118, 516067.479075,516064.000000, 1.000000, 2, 164.837829, 266693.065123, 266693.065123
Z3, 12, 53, 720, 13808.000000, 0.048366, 285489.806889,285488.000000, 1.000000, 2, 164.837829, 220577.530686, 220577.530686
Z3, 13, 53, 720, 18808.000000, 0.047778, 393653.983005,393648.000000, 1.000000, 2, 164.837829, 242210.365909, 242210.365909
Z3, 14, 53, 720, 29752.000000, 0.049794, 597501.707033,597496.000000, 1.000000, 2, 164.837829, 282979.910714, 282979.910714
Z3, 15, 53, 720, 19136.000000, 0.048361, 395690.742540,395688.000000, 1.000000, 2, 164.837829, 242617.717816, 242617.717816
Z3, 16, 53, 720, 41296.000000, 0.048072, 859044.766184,859040.000000, 1.000000, 2, 164.837829, 335288.522545, 335288.522545
Z3, 17, 53, 720, 43528.000000, 0.053728, 810154.854080,810152.000000, 1.000000, 2, 164.837829, 325510.540124, 325510.540124
Z3, 18, 53, 720, 23688.000000, 0.050291, 471018.671333,471016.000000, 1.000000, 2, 164.837829, 257683.303574, 257683.303574
Z3, 19, 53, 720, 23920.000000, 0.061275, 390371.277030,390368.000000, 1.000000, 2, 164.837829, 241553.824714, 241553.824714
Z3, 20, 53, 720, 37912.000000, 0.057433, 660108.300106,660104.000000, 1.000000, 2, 164.837829, 295501.229329, 295501.229329
Z3, 21, 53, 720, 63128.000000, 0.048512, 1301286.279683,1301280.000000, 1.000000, 2, 164.837829, 423736.825244, 423736.825244
Z3, 22, 53, 720, 34856.000000, 0.067068, 519711.337747,519704.000000, 1.000000, 2, 164.837829, 267421.836857, 267421.836857
Z3, 23, 53, 720, 22816.000000, 0.082328, 277135.360995,277128.000000, 1.000000, 2, 164.837829, 218906.641507, 218906.641507
Z3, 24, 53, 720, 22048.000000, 0.050075, 440299.550674,440296.000000, 1.000000, 2, 164.837829, 251539.479443, 251539.479443
Z3, 25, 53, 720, 44504.000000, 0.048973, 908745.635350,908744.000000, 1.000000, 2, 164.837829, 345228.696378, 345228.696378
Z3, 26, 53, 720, 31040.000000, 0.049192, 630996.910067,630992.000000, 1.000000, 2, 164.837829, 289678.951321, 289678.951321
Z3, 27, 53, 720, 19840.000000, 0.048275, 410978.767478,410976.000000, 1.000000, 2, 164.837829, 245675.322803, 245675.322803
Z3, 28, 53, 720, 9096.000000, 0.047397, 191910.880435,191904.000000, 1.000000, 2, 164.837829, 201861.745395, 201861.745395
Z3, 29, 53, 720, 12080.000000, 0.048813, 247475.057874,247472.000000, 1.000000, 2, 164.837829, 212974.580882, 212974.580882
Z3, 30, 53, 720, 11264.000000, 0.054705, 205904.396307,205904.000000, 1.000000, 2, 164.837829, 204660.448569, 204660.448569
Z3, 31, 53, 720, 9216.000000, 0.048928, 188358.404186,188352.000000, 1.000000, 2, 164.837829, 201151.250145, 201151.250145
Z3, 32, 53, 720, 12832.000000, 0.048957, 262107.563780,262104.000000, 1.000000, 2, 164.837829, 215901.082064, 215901.082064
Z3, 33, 53, 720, 13696.000000, 0.048415, 282887.534855,282880.000000, 1.000000, 2, 164.837829, 220057.076279, 220057.076279
Z3, 34, 53, 720, 10920.000000, 0.049744, 219523.962689,219520.000000, 1.000000, 2, 164.837829, 207384.361846, 207384.361846
Z3, 35, 53, 720, 11032.000000, 0.047029, 234578.664228,234576.000000, 1.000000, 2, 164.837829, 210395.302153, 210395.302153
Z3, 36, 53, 720, 8176.000000, 0.048295, 169292.887462,169288.000000, 1.000000, 2, 164.837829, 197338.146800, 197338.146800
Z3, 37, 53, 720, 6704.000000, 0.047693, 140565.701466,140560.000000, 1.000000, 2, 164.837829, 191592.709601, 191592.709601
Z3, 38, 53, 720, 7608.000000, 0.046969, 161979.177756,161976.000000, 1.000000, 2, 164.837829, 195875.404859, 195875.404859
Z1, 0, 54, 720, 18672.000000, 0.047478, 393276.886137, 393272.000000, 1.000000, 2, 167.609843, 264443.563021, 264443.563021
Z2, 0, 54, 720, 6624.000000, 0.047323, 139974.219724, 139968.000000, 1.000000, 2, 167.609843, 213783.029738, 213783.029738
Z2, 1, 54, 720, 12336.000000, 0.047780, 258183.340310, 258176.000000, 1.000000, 2, 167.609843, 237424.853856, 237424.853856
Z2, 2, 54, 720, 26088.000000, 0.049038, 531995.595253, 531992.000000, 1.000000, 2, 167.609843, 292187.304844, 292187.304844
Z2, 3, 54, 720, 34912.000000, 0.059558, 586184.895396, 586184.000000, 1.000000, 2, 167.609843, 303025.164873, 303025.164873
Z2, 4, 54, 720, 35648.000000, 0.076658, 465026.481254, 465024.000000, 1.000000, 2, 167.609843, 278793.482045, 278793.482045
Z2, 5, 54, 720, 20240.000000, 0.062224, 325276.420674, 325272.000000, 1.000000, 2, 167.609843, 250843.469928, 250843.469928
Z2, 6, 54, 720, 7544.000000, 0.051483, 146533.807276, 146528.000000, 1.000000, 2, 167.609843, 215094.947249, 215094.947249
Z2, 7, 54, 720, 9464.000000, 0.048610, 194692.450113, 194688.000000, 1.000000, 2, 167.609843, 224726.675816, 224726.675816
Z3, 0, 54, 720, 14784.000000, 0.058627, 252170.501646,252168.000000, 1.000000, 2, 167.609843, 236222.286123, 236222.286123
Z3, 1, 54, 720, 26744.000000, 0.049797, 537060.465490,537056.000000, 1.000000, 2, 167.609843, 293200.278892, 293200.278892
Z3, 2, 54, 720, 29624.000000, 0.049132, 602947.162745,602944.000000, 1.000000, 2, 167.609843, 306377.618343, 306377.618343
Z3, 3, 54, 720, 21480.000000, 0.052348, 410330.862688,410328.000000, 1.000000, 2, 167.609843, 267854.358331, 267854.358331
Z3, 4, 54, 720, 30472.000000, 0.046576, 654242.528341,654240.000000, 1.000000, 2, 167.609843, 316636.691462, 316636.691462
Z3, 5, 54, 720, 24400.000000, 0.049586, 492074.375832,492072.000000, 1.000000, 2, 167.609843, 284203.060960, 284203.060960
Z3, 6, 54, 720, 16112.000000, 0.048796, 330190.999262,330184.000000, 1.000000, 2, 167.609843, 251826.385646, 251826.385646
Z3, 7, 54, 720, 19856.000000, 0.048641, 408215.291626,408208.000000, 1.000000, 2, 167.609843, 267431.244119, 267431.244119
Z3, 8, 54, 720, 17416.000000, 0.052184, 333742.143186,333736.000000, 1.000000, 2, 167.609843, 252536.614431, 252536.614431
Z3, 9, 54, 720, 27888.000000, 0.048671, 572990.076226,572984.000000, 1.000000, 2, 167.609843, 300386.201039, 300386.201039
Z3, 10, 54, 720, 22792.000000, 0.051680, 441021.671827,441016.000000, 1.000000, 2, 167.609843, 273992.520159, 273992.520159
Z3, 11, 54, 720, 27744.000000, 0.051735, 536271.383010,536264.000000, 1.000000, 2, 167.609843, 293042.462396, 293042.462396
Z3, 12, 54, 720, 29728.000000, 0.043843, 678055.789978,678048.000000, 1.000000, 2, 167.609843, 321399.343789, 321399.343789
Z3, 13, 54, 720, 31304.000000, 0.047977, 652479.313004,652472.000000, 1.000000, 2, 167.609843, 316284.048394, 316284.048394
Z3, 14, 54, 720, 38120.000000, 0.048209, 790723.723786,790720.000000, 1.000000, 2, 167.609843, 343932.930551, 343932.930551
Z3, 15, 54, 720, 25456.000000, 0.081516, 312282.251337,312280.000000, 1.000000, 2, 167.609843, 248244.636061, 248244.636061
Z3, 16, 54, 720, 60640.000000, 0.050436, 1202315.806170,1202312.000000, 1.000000, 2, 167.609843, 426251.347028, 426251.347028
Z3, 17, 54, 720, 47016.000000, 0.046601, 1008905.388296,1008904.000000, 1.000000, 2, 167.609843, 387569.263453, 387569.263453
Z3, 18, 54, 720, 54392.000000, 0.050321, 1080900.618032,1080896.000000, 1.000000, 2, 167.609843, 401968.309400, 401968.309400
Z3, 19, 54, 720, 20176.000000, 0.047732, 422693.371323,422688.000000, 1.000000, 2, 167.609843, 270326.860058, 270326.860058
Z3, 20, 54, 720, 34432.000000, 0.054953, 626571.797718,626568.000000, 1.000000, 2, 167.609843, 311102.545337, 311102.545337
Z3, 21, 54, 720, 30232.000000, 0.352051, 85873.921676,85872.000000, 1.000000, 2, 167.609843, 202962.970129, 202962.970129
Z3, 22, 54, 720, 48600.000000, 0.067376, 721325.100926,721320.000000, 1.000000, 2, 167.609843, 330053.205979, 330053.205979
Z3, 23, 54, 720, 47912.000000, 0.047737, 1003665.919517,1003664.000000, 1.000000, 2, 167.609843, 386521.369697, 386521.369697
Z3, 24, 54, 720, 33192.000000, 0.048485, 684582.860679,684576.000000, 1.000000, 2, 167.609843, 322704.757929, 322704.757929
Z3, 25, 54, 720, 25240.000000, 0.048577, 519587.459086,519584.000000, 1.000000, 2, 167.609843, 289705.677611, 289705.677611
Z3, 26, 54, 720, 34600.000000, 0.047702, 725336.463880,725336.000000, 1.000000, 2, 167.609843, 330855.478570, 330855.478570
Z3, 27, 54, 720, 24104.000000, 0.047521, 507228.383241,507224.000000, 1.000000, 2, 167.609843, 287233.862442, 287233.862442
Z3, 28, 54, 720, 20768.000000, 0.047914, 433443.252494,433440.000000, 1.000000, 2, 167.609843, 272476.836292, 272476.836292
